"","addr","code","lat","lng","name","type","created_at","remain_stat","stock_at","remain_stat_kr","구분","시도","시군구","동"
"866","전라남도 담양군 고서면 가사문학로 316 (동운리) ","4098201177",35.2236873,126.9725271,"고서우체국","02","2020/03/14 23:55:00","some","2020/03/12 10:54:00","30개 이상 100개 미만","우체국","전라남도","담양군","고서면"
"867","경상남도 양산시 서창로 160 (삼호동)","38827042",35.4140325,129.1704338,"열린약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:18:00","1개 이하","약국","경상남도","양산시","삼호동"
"868","전라북도 군산시 경촌안3길 11 (조촌동)","35813326",35.9778024,126.7367559,"투엘약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:41:00","1개 이하","약국","전라북도","군산시","조촌동"
"869","전북 순창군 적성면 적성로 117","4078301372",35.3969528,127.206583,"순창적성우체국","02","2020/03/14 23:55:00","some","2020/03/13 09:02:00","30개 이상 100개 미만","우체국","전라북도","순창군","적성면"
"870","경기도 하남시 대청로116번길 59-1, 120호 (창우동, 신안아파트종합상가)","31866271",37.5370916,127.2244097,"세브란츠 약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:18:00","1개 이하","약국","경기도","하남시","창우동"
"871","남양주시 진접읍 해밀예당1로 48","1328303516",37.712776,127.1872472,"진접우체국","02","2020/03/14 23:55:00","empty","2020/03/13 08:55:00","1개 이하","우체국","경기도","남양주시","진접읍"
"872","전라북도 군산시 남수송3길 43 (수송동)","35821248",35.9613337,126.7152197,"수송종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:28:00","1개 이하","약국","전라북도","군산시","수송동"
"873","경기도 성남시 분당구 느티로 27 106호 (정자동, 하나프라자빌딩)","41817222",37.3687953,127.1075046,"조은약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:59:00","1개 이하","약국","경기도","성남시 분당구","정자동"
"874","경남 하동군 금남면 노량리 779","6148200028",34.9498491,127.8598497,"금남농협하나로마트본점","03","2020/03/14 23:55:00","plenty","2020/03/14 11:55:00","100개 이상","농협","경상남도","하동군","금남면"
"875","경상남도 양산시 동면 양산대로 377 농산물종합유통센터 1층","38841215",35.3065809,129.0251663,"유한약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:17:00","1개 이하","약국","경상남도","양산시","동면"
"876","전라남도 광양시 옥곡면 큰골1길 7 ","4168303146",34.9874097,127.700972,"옥곡우체국","02","2020/03/14 23:55:00","empty","2020/03/13 10:45:00","1개 이하","우체국","전라남도","광양시","옥곡면"
"877","강원도 강릉시 연곡면 연주로 34","32802137",37.8597026,128.837764,"연곡현대약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:50:00","1개 이하","약국","강원도","강릉시","연곡면"
"878","전라북도 군산시 구암3.1로 137 2층 (경암동)","35809833",35.9831581,126.734012,"백화점약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:47:00","1개 이하","약국","전라북도","군산시","경암동"
"879","경기도 안양시 동안구 흥안대로517번길 34 (관양동)","31817734",37.4000595,126.9745464,"성애약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:38:00","1개 이하","약국","경기도","안양시 동안구","관양동"
"880","서울특별시 양천구 등촌로 32 목동태영프라자 106호 (목동)","12865958",37.532907,126.8641533,"코코약국","01","2020/03/14 23:55:00","some","2020/03/14 11:29:00","30개 이상 100개 미만","약국","서울특별시","양천구","목동"
"881","경기도 수원시 권선구 정조로 514 (세류동)","31852271",37.2549903,127.0115492,"이대약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:05:00","1개 이하","약국","경기도","수원시 권선구","세류동"
"882","서울특별시 성동구 아차산로 116 (성수동2가)","11846071",37.5440478,127.0566421,"염광약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:51:00","1개 이하","약국","서울특별시","성동구","성수동2가"
"883","충청북도 청주시 청원구 충청대로 121 (율량동)","33804923",36.6674112,127.4934052,"고은약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:07:00","1개 이하","약국","충청북도","청주시 청원구","율량동"
"884","서울특별시 서초구 매헌로 34 한일빌딩 (양재동)","11854391",37.4640419,127.0348038,"양재신세계약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:14:00","1개 이하","약국","서울특별시","서초구","양재동"
"885","전라북도 완주군 봉동읍 봉동로 119","35801131",35.9357617,127.1682407,"나을약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:31:00","1개 이하","약국","전라북도","완주군","봉동읍"
"886","경북 안동시 남선면 구미리231-5","5088204151",36.5238649,128.7681579,"안동농협하나로마트남선점","03","2020/03/14 23:55:00","empty","2020/03/13 11:25:00","1개 이하","농협","경상북도","안동시","남선면"
"887","충청남도 천안시 동남구 통정5로 57 201호 (신방동, 프라임빌딩)","34837035",36.7745381,127.1330024,"활기찬약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:53:00","1개 이하","약국","충청남도","천안시 동남구","신방동"
"888","충청남도 논산시 중앙로 424 (취암동)","34825304",36.2016903,127.0877242,"논산오거리약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:20:00","1개 이하","약국","충청남도","논산시","취암동"
"889","서울특별시 광진구 아차산로 219 (화양동, 삼영빌딩)","12836974",37.5411246,127.0679414,"세계로약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:12:00","1개 이하","약국","서울특별시","광진구","화양동"
"890","서울특별시 성북구 보국문로 49 1층 (정릉동)","12817481",37.6088047,127.0096764,"미소담약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:46:00","1개 이하","약국","서울특별시","성북구","정릉동"
"891","부산광역시 중구 흑교로 53-1, (보수동2가)","21834385",35.1042398,129.0245467,"홍약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:39:00","1개 이하","약국","부산광역시","중구","보수동2가"
"892","인천광역시 서구 청라에메랄드로 78 딜라이트타워 106호 (청라동)","41848047",37.5321145,126.6568332,"신신약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:56:00","1개 이하","약국","인천광역시","서구","청라동"
"893","경상남도 창원시 마산합포구 3·15대로 12 (월남동5가)","38824272",35.1810574,128.5587392,"심약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:26:00","1개 이하","약국","경상남도","창원시 마산합포구","월남동5가"
"894","충북 단양군 대강면 대강로 51","3048205091",36.9217405,128.3544978,"단양농협하나로마트대강점","03","2020/03/14 23:55:00","empty","2020/03/14 10:02:00","1개 이하","농협","충청북도","단양군","대강면"
"895","서울특별시 강남구 논현로 330 1층 (역삼동)","12836559",37.4947912,127.040068,"동의온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:12:00","1개 이하","약국","서울특별시","강남구","역삼동"
"896","경상남도 양산시 상북면 반회서6길 18","38819481",35.4151292,129.058637,"우리들약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:46:00","1개 이하","약국","경상남도","양산시","상북면"
"897","경기도 시흥시 정왕대로 178 광개토빌딩2 117호 (정왕동)","41846419",37.3478152,126.7339828,"미소지우약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:01:00","1개 이하","약국","경기도","시흥시","정왕동"
"898","서울특별시 구로구 디지털로32길 79 1층 (구로동)","12837105",37.4835559,126.8997739,"황금당약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:47:00","1개 이하","약국","서울특별시","구로구","구로동"
"899","서울특별시 동작구 동작대로7길 84 (사당동)","11824883",37.4777602,126.9781039,"온누리세종약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:53:00","1개 이하","약국","서울특별시","동작구","사당동"
"900","인천광역시 연수구 컨벤시아대로 165 5층 (송도동, 동북아트레이드타워)","41839153",37.3891409,126.6444427,"송도니트약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:44:00","1개 이하","약국","인천광역시","연수구","송도동"
"901","광주광역시 남구 용대로 119 1층 (봉선동)","36823228",35.1269446,126.9181331,"나은약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:40:00","1개 이하","약국","광주광역시","남구","봉선동"
"902","경기도 안산시 단원구 광덕4로 112 슈마프라자 1층 104,105호 (고잔동)","31849725",37.3151384,126.8247687,"진약국","01","2020/03/14 23:55:00","empty","2020/03/14 15:30:00","1개 이하","약국","경기도","안산시 단원구","고잔동"
"903","경상북도 상주시 상서문로 56 (남성동)","37826034",36.414787,128.1562022,"제2천일약국","01","2020/03/14 23:55:00","break","2020/03/14 10:48:00","2개 이상 30개 미만","약국","경상북도","상주시","남성동"
"904","부산광역시 서구 구덕로 311 (서대신동2가)","21840555",35.1116235,129.0168045,"최약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:56:00","1개 이하","약국","부산광역시","서구","서대신동2가"
"905","경기도 용인시 처인구 백옥대로1068번길 1 (김량장동)","41822889",37.2311294,127.2101,"용인태평양약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:29:00","1개 이하","약국","경기도","용인시 처인구","김량장동"
"906","서울특별시 영등포구 여의대방로53길 23 (신길동)","11809388",37.5118247,126.9220052,"나눔약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:53:00","1개 이하","약국","서울특별시","영등포구","신길동"
"907","경기도 안성시 공도읍 진사길 11 (광동아이비상가 A동 2층)","41813502",36.9929077,127.1384701,"튼튼약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:25:00","1개 이하","약국","경기도","안성시","공도읍"
"908","충청북도 증평군 증평읍 송산로 66","33812632",36.7902439,127.577982,"송산약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:24:00","1개 이하","약국","충청북도","증평군","증평읍"
"909","경기도 용인시 수지구 성복1로 106 B04호 (성복동)","41816668",37.3168566,127.0682638,"이화약국","01","2020/03/14 23:55:00","empty","2020/03/14 07:10:00","1개 이하","약국","경기도","용인시 수지구","성복동"
"910","서울특별시 강남구 압구정로 224 208호 (신사동)","12833118",37.5285688,127.0321634,"하나약국","01","2020/03/14 23:55:00","empty","2020/03/13 08:55:00","1개 이하","약국","서울특별시","강남구","신사동"
"911","강원 인제군 남면 신남로 63 인제농협하나로마트신남점","2238205069",37.9686403,128.0798342,"인제농협하나로마트신남점","03","2020/03/14 23:55:00","empty","2020/03/14 13:49:00","1개 이하","농협","강원도","인제군","남면"
"912","경기도 오산시 남부대로 411-12, 주광프라자 104호 (고현동)","41814703",37.1358393,127.0820253,"고현약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:00:00","1개 이하","약국","경기도","오산시","고현동"
"913","전라남도 담양군 창평면 의병로 126-1,","36805602",35.2374488,127.0147659,"창평미소약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:01:00","1개 이하","약국","전라남도","담양군","창평면"
"914","대전광역시 대덕구 대전로 1123 (오정동)","34801570",36.3547458,127.4147447,"동이약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:58:00","1개 이하","약국","대전광역시","대덕구","오정동"
"915","부산광역시 동래구 충렬대로 252-1, (수안동)","21817626",35.2009969,129.0867693,"남영약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:54:00","1개 이하","약국","부산광역시","동래구","수안동"
"916","서울특별시 성북구 아리랑로 117-7, (정릉동)","11843047",37.6024911,127.0130155,"강원약국","01","2020/03/14 23:55:00","few","2020/03/14 09:36:00","2개 이상 30개 미만","약국","서울특별시","성북구","정릉동"
"917","충청북도 청주시 서원구 2순환로 1618 A동 101호 (미평동)","33817545",36.6012261,127.4590859,"더블루체어약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:49:00","1개 이하","약국","충청북도","청주시 서원구","미평동"
"918","충청남도 논산시 해월로 165 (반월동)","34832696",36.2051875,127.085097,"성신약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:42:00","1개 이하","약국","충청남도","논산시","반월동"
"919","충남 예산군 신양면 청신로 412","3118300131",36.6047973,126.8707963,"신양우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:23:00","1개 이하","우체국","충청남도","예산군","신양면"
"920","광주광역시 남구 양림로 40 (양림동)","36803910",35.1365514,126.9134052,"청풍기독약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:55:00","1개 이하","약국","광주광역시","남구","양림동"
"921","경상북도 구미시 선산읍 남문로 38 1층 명약국","37838911",36.2411669,128.301737,"명약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:21:00","1개 이하","약국","경상북도","구미시","선산읍"
"922","전라북도 전주시 덕진구 송천중앙로 136 (송천동1가)","35802324",35.8589207,127.1214986,"천사약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:33:00","1개 이하","약국","전라북도","전주시 덕진구","송천동1가"
"923","충청남도 홍성군 홍성읍 문화로72번길 89 1동 106호","34839631",36.5915998,126.6684004,"경희윤한약국","01","2020/03/14 23:55:00","break","2020/03/13 16:54:00","2개 이상 30개 미만","약국","충청남도","홍성군","홍성읍"
